Token,Freq
aiqactually,1
guide,1
theres,1
mycroft,1
appfirst,1
monroe,1
wrongespecially,1
d.c.,1
voraciously,1
couldve,1
uneasily,1
obis,1
awayi,1
limbaugh,1
aflutter,1
throwaway,1
1997-july,1
journalismessentially,1
.another,1
lester,1
thisisyourdigitallife,1
shrewdly,1
youllt,1
eager,1
sharedreportedly,1
easter,1
ridiculously,1
'mentally,1
stein,1
gavan/bfc/getty,1
thereve,1
opaqueliterally,1
wirelessly,1
confidentially,1
ignore,1
arthur,1
pahwa,1
exquisitely,1
google,1
semi-furtively,1
damningly,1
fivethirtyeight,1
______________________________________________,1
understood,1
pack,1
pathetically,1
alphonso,1
mirror,1
resultswhere,1
yknow,1
sternly,1
januarys,1
blackberry,1
run,1
aloft,1
eponymously,1
owever,1
ekonomou,1
freiberg,1
mightve,1
homophily,1
block,1
hometown,1
democrat,1
osama,1
alison,1
furtively,1
himselfeven,1
eleven,1
glowingly,1
business-friendly,1
npr.com,1
thirdly,1
*copy,1
analyze,1
wnd,1
graciously,1
patronizingly,1
t-shirt,1
tanstaaflthere,1
mature,1
apiece,1
foreseeably,1
bever,1
influence,1
necessary.there,1
.suddenly,1
obtuse,1
stiffly,1
contractnamely,1
nah,1
futilely,1
nick,1
itselfthere,1
nice,1
yanga,1
draw,1
directionlessly,1
arcorehowever,1
margolis,1
compliantly,1
themusually,1
orbit,1
thames,1
yvgeniy,1
irresistibly,1
principleessentially,1
flashback,1
toally,1
pointseven,1
denham,1
approvingly,1
quarterly,1
include,1
oyekanmi,1
quora,1
ankara,1
underscore,1
'how,1
calif.,1
backwardly,1
facemash,1
noyou,1
harwell,1
agiletortoise,1
click,1
hourly,1
carthago,1
zenly,1
guiltly,1
sneeringly,1
chose,1
eminently,1
explore,1
northeast,1
terrell,1
bode,1
solnit,1
commendably,1
weinstein,1
burstein,1
numbness,1
win,1
narendramodi,1
researcherkoganallegedly,1
airtime,1
blockchain,1
amidst,1
oily,1
unequally,1
clever,1
nickconfessore,1
bodily,1
harvest,1
likecomcast,1
account,1
nbcs,1
publishedobviously,1
irreparably,1
'no,1
shelton,1
sandberg,1
dissolve,1
lucratively,1
patrol,1
oczkowski,1
painstakingly,1
lock,1
.just,1
reputationally,1
handover,1
unquestionably,1
akdt,1
furiously,1
cryptonomiconuncannily,1
arrogantly,1
capitalizationmomentarily,1
amber,1
actrecently,1
a/b,1
evangelicals.holly,1
pristinely,1
coolly,1
lamo,1
indignantly,1
unhopefully,1
newsweek,1
outer,1
rubio,1
meantime,1
inarguably,1
perniciously,1
valuableextremely,1
nytimes.com,1
savvythere,1
groupsexactly,1
atmosphericriver,1
flee,1
facebook/twitter,1
nfc,1
fiddly,1
unpredictably,1
languageeasily,1
slide,1
weather,1
nonstop,1
unevenly,1
unassumingly,1
upward,1
commonwealth,1
acxm,1
unjustly,1
meth,1
half-jokingly,1
consecutively,1
witness,1
metrichow,1
kantrowitz,1
lahore,1
airbnb,1
attentively,1
o.k,1
furore,1
broker-dealer,1
ormandy,1
.however,1
austin,1
astutely,1
arithmetically,1
privacy-friendly,1
facie,1
usedin,1
friendlyscore,1
attack,1
example.com,1
wistfully,1
alexstamos,1
jauntily,1
yonhap,1
showedeven,1
leniently,1
ben,1
angerer/getty,1
richer,1
/getty,1
succinctly,1
lover,1
fastidiously,1
africas,1
completily,1
'aggressively,1
brietbart,1
tonight,1
gentle,1
ethnically,1
throat,1
academically,1
unaccountably,1
minimally,1
hungrily,1
narayanswamy,1
ashore,1
agence,1
undecidedand,1
expires,1
platformsdespite,1
auvsi,1
academy,1
url,1
schwarzbart,1
wtvt,1
preternaturally,1
telepathically,1
cognitively,1
tptb,1
nearer,1
barkindo,1
crutially,1
nachrichten,1
ngp,1
ethan,1
gillard,1
slighly,1
disappointingly,1
upwardly,1
ameritrade,1
airman,1
disingenuously,1
stuff,1
ohlhausen,1
lnte,1
geometrically,1
accuser,1
email,1
bought,1
companyrecently,1
police,1
comparably,1
mislove,1
nwala,1
kosher,1
etc,1
observably,1
aggrieve,1
rampantly,1
anti-socially,1
quiz,1
cassell,1
truth-testingaddictively,1
divinely,1
mike,1
optionally,1
circumspectly,1
eduardo,1
aubree,1
license,1
mcsweeny,1
align,1
appearance,1
ellzey,1
texas,1
'there,1
'far,1
feasible.further,1
adsometimes,1
excessively,1
offically,1
arabia,1
whore,1
headfirst,1
bikedenver,1
kingly,1
ariz.,1
spell,1
resentfully,1
prodigiously,1
ios,1
fierce,1
pleasantly,1
audit,1
rigourously,1
user-friendly,1
mediawere,1
goes..,1
-especially,1
das,1
posteddevilishly,1
mighty,1
surpass,1
surprisedespecially,1
web,1
avidly,1
morbidly,1
forbes,1
usage,1
virulently,1
nvr,1
thoughtlessly,1
fyi,1
know,1
press,1
ad-free,1
incompletely,1
lawson,1
exhaustively,1
leuven,1
//tools.google.com/dlpage/gaoptout,1
digiday,1
quartz,1
warmer,1
asda,1
billy,1
safeor,1
forgiven,1
thinly,1
propably,1
host,1
assiduously,1
simpler,1
deniedrepeatedly,1
nytrsforst,1
elys,1
freedom,1
mudd,1
hypnotically,1
discard,1
obnoxiously,1
conway,1
selloff,1
assess,1
testa/nyt,1
couldnt,1
brilliantly,1
flynt,1
secret,1
funnily,1
figuratively,1
campaignallegedly,1
jealously,1
flynn,1
funnel,1
alexi,1
myopically,1
nobodys,1
nassau,1
behemoth,1
eff.com,1
agorapulse,1
anather,1
perversely,1
wordly,1
eric,1
jahangiri,1
gloomily,1
strategy-especially,1
newsmax.com,1
june,1
inescapably,1
doggedly,1
honorably,1
fransen,1
engineersthat,1
bcp,1
forthrightly,1
eos,1
glamorously,1
schmidt/afp/getty,1
eckersley,1
groups.io,1
